Timestamp,Container_ID,Cargo_Type,Origin,Destination,Temperature_C,Humidity_Percent,Vibration_Level,Distance_Remaining_km,Spoilage_Risk,Recommended_Action,Alert_Status
2026-08-09 10:35:13.813020,CONT_002,Seafood,Vizag,Mumbai,0.19,72.07,0.097,1026.02,High,Immediate Inspection,Critical
2026-08-09 10:35:14.818307,CONT_001,Vaccines,Hyderabad,Chennai,4.5,77.01,0.022,579.21,Low,Continue Monitoring,Normal
2026-08-09 10:35:15.825603,CONT_004,Fruits,Nagpur,Delhi,10.16,66.98,0.021,31.7,High,Immediate Inspection,Critical
2026-08-09 10:35:16.831566,CONT_002,Seafood,Vizag,Mumbai,0.52,82.3,0.045,38.37,Low,Continue Monitoring,Normal
2026-08-09 10:35:17.838490,CONT_002,Seafood,Vizag,Mumbai,-0.74,71.8,0.06,887.33,Medium,Check Cooling System,Warning
2026-08-09 10:35:18.843980,CONT_004,Fruits,Nagpur,Delhi,4.29,76.1,0.059,37.76,Medium,Check Cooling System,Warning
2026-08-09 10:35:19.849872,CONT_001,Vaccines,Hyderabad,Chennai,6.77,62.08,0.091,1334.64,High,Immediate Inspection,Critical
2026-08-09 10:35:20.855024,CONT_002,Seafood,Vizag,Mumbai,1.91,76.52,0.015,792.96,Low,Continue Monitoring,Normal
2026-08-09 10:35:21.860048,CONT_004,Fruits,Nagpur,Delhi,11.96,78.91,0.06,46.92,High,Immediate Inspection,Critical
2026-08-09 10:35:22.867638,CONT_003,Dairy,Bengaluru,Pune,2.73,63.39,0.049,802.84,Low,Continue Monitoring,Normal
2026-08-09 10:35:23.875964,CONT_002,Seafood,Vizag,Mumbai,1.78,65.09,0.045,434.9,Low,Continue Monitoring,Normal
2026-08-09 10:35:24.883932,CONT_004,Fruits,Nagpur,Delhi,10.07,81.26,0.025,1359.05,High,Immediate Inspection,Critical
2026-08-09 10:35:25.890156,CONT_004,Fruits,Nagpur,Delhi,5.07,88.9,0.082,232.35,High,Immediate Inspection,Critical
2026-08-09 10:35:26.896726,CONT_002,Seafood,Vizag,Mumbai,-1.95,81.14,0.078,879.21,Medium,Check Cooling System,Warning
2026-08-09 10:35:27.902052,CONT_004,Fruits,Nagpur,Delhi,7.86,88.84,0.035,154.22,Medium,Check Cooling System,Warning
2026-08-09 10:35:28.908848,CONT_003,Dairy,Bengaluru,Pune,1.36,87.54,0.036,680.6,Low,Continue Monitoring,Normal
2026-08-09 10:35:29.916896,CONT_001,Vaccines,Hyderabad,Chennai,4.47,73.79,0.095,1109.72,High,Immediate Inspection,Critical
2026-08-09 10:35:30.924862,CONT_004,Fruits,Nagpur,Delhi,11.08,79.2,0.068,1258.55,High,Immediate Inspection,Critical
2026-08-09 10:35:31.931675,CONT_003,Dairy,Bengaluru,Pune,3.09,88.38,0.017,1440.6,Low,Continue Monitoring,Normal
2026-08-09 10:35:32.936177,CONT_002,Seafood,Vizag,Mumbai,0.92,64.3,0.079,828.21,Medium,Check Cooling System,Warning
2026-08-09 10:35:33.943573,CONT_001,Vaccines,Hyderabad,Chennai,6.03,73.02,0.084,667.15,High,Immediate Inspection,Critical
2026-08-09 10:35:34.948995,CONT_004,Fruits,Nagpur,Delhi,11.88,83.82,0.058,340.85,High,Immediate Inspection,Critical
2026-08-09 10:35:35.954328,CONT_003,Dairy,Bengaluru,Pune,1.67,83.83,0.039,617.01,Low,Continue Monitoring,Normal
2026-08-09 10:35:36.962414,CONT_001,Vaccines,Hyderabad,Chennai,5.75,65.14,0.072,470.36,Medium,Check Cooling System,Warning
2026-08-09 10:35:37.969024,CONT_004,Fruits,Nagpur,Delhi,6.12,70.03,0.01,1255.35,Medium,Check Cooling System,Warning
2026-08-09 10:35:38.976406,CONT_003,Dairy,Bengaluru,Pune,3.88,80.68,0.053,1090.15,Medium,Check Cooling System,Warning
2026-08-09 10:35:39.983210,CONT_004,Fruits,Nagpur,Delhi,8.5,77.12,0.067,937.5,High,Immediate Inspection,Critical
2026-08-09 10:35:40.985070,CONT_002,Seafood,Vizag,Mumbai,-0.06,84.2,0.092,1192.84,High,Immediate Inspection,Critical
2026-08-09 10:35:41.999559,CONT_003,Dairy,Bengaluru,Pune,1.35,63.37,0.043,266.05,Low,Continue Monitoring,Normal
2026-08-09 10:35:43.005884,CONT_002,Seafood,Vizag,Mumbai,0.85,61.22,0.055,157.45,Medium,Check Cooling System,Warning
2026-08-09 10:35:44.013056,CONT_001,Vaccines,Hyderabad,Chennai,6.46,88.08,0.047,905.86,Medium,Check Cooling System,Warning
2026-08-09 10:35:45.019724,CONT_001,Vaccines,Hyderabad,Chennai,6.0,67.87,0.022,1387.71,Medium,Check Cooling System,Warning
2026-08-09 10:35:46.027169,CONT_002,Seafood,Vizag,Mumbai,2.67,83.54,0.026,796.68,Low,Continue Monitoring,Normal
2026-08-09 10:35:47.035210,CONT_004,Fruits,Nagpur,Delhi,4.84,85.48,0.068,1490.18,Medium,Check Cooling System,Warning
2026-08-09 10:35:48.041731,CONT_004,Fruits,Nagpur,Delhi,9.48,74.5,0.02,90.21,High,Immediate Inspection,Critical
2026-08-09 10:35:49.048281,CONT_004,Fruits,Nagpur,Delhi,7.33,89.73,0.035,977.27,Medium,Check Cooling System,Warning
2026-08-09 10:35:50.054169,CONT_004,Fruits,Nagpur,Delhi,5.96,79.83,0.08,450.22,Medium,Check Cooling System,Warning
2026-08-09 10:35:51.061524,CONT_001,Vaccines,Hyderabad,Chennai,2.07,64.96,0.068,522.02,Medium,Check Cooling System,Warning
2026-08-09 10:35:52.067501,CONT_003,Dairy,Bengaluru,Pune,4.21,72.71,0.034,965.31,Low,Continue Monitoring,Normal
2026-08-09 10:35:53.076385,CONT_002,Seafood,Vizag,Mumbai,1.89,85.82,0.063,669.39,Medium,Check Cooling System,Warning
2026-08-09 10:35:54.084741,CONT_004,Fruits,Nagpur,Delhi,8.63,88.95,0.047,414.02,High,Immediate Inspection,Critical
2026-08-09 10:35:55.093753,CONT_004,Fruits,Nagpur,Delhi,8.12,72.2,0.052,553.43,High,Immediate Inspection,Critical
2026-08-09 10:35:56.100541,CONT_002,Seafood,Vizag,Mumbai,3.61,74.57,0.048,346.42,Low,Continue Monitoring,Normal
2026-08-09 10:35:57.106470,CONT_002,Seafood,Vizag,Mumbai,1.2,61.02,0.098,824.9,High,Immediate Inspection,Critical
2026-08-09 10:35:58.113290,CONT_003,Dairy,Bengaluru,Pune,4.84,86.72,0.088,757.77,High,Immediate Inspection,Critical
2026-08-09 10:35:59.120296,CONT_002,Seafood,Vizag,Mumbai,-1.79,73.29,0.015,355.93,Low,Continue Monitoring,Normal
2026-08-09 10:36:00.127758,CONT_004,Fruits,Nagpur,Delhi,10.96,87.83,0.083,699.77,High,Immediate Inspection,Critical
2026-08-09 10:36:01.134824,CONT_002,Seafood,Vizag,Mumbai,1.29,75.03,0.087,717.67,High,Immediate Inspection,Critical
2026-08-09 10:36:02.142131,CONT_002,Seafood,Vizag,Mumbai,-0.87,87.97,0.036,586.87,Low,Continue Monitoring,Normal
2026-08-09 10:36:03.148997,CONT_001,Vaccines,Hyderabad,Chennai,7.19,89.36,0.017,63.72,Medium,Check Cooling System,Warning
2026-08-09 10:36:04.155191,CONT_003,Dairy,Bengaluru,Pune,2.65,71.17,0.029,251.08,Low,Continue Monitoring,Normal
2026-08-09 10:36:05.160577,CONT_001,Vaccines,Hyderabad,Chennai,7.89,82.25,0.054,435.13,Medium,Check Cooling System,Warning
2026-08-09 10:36:06.167377,CONT_002,Seafood,Vizag,Mumbai,3.02,77.6,0.052,515.93,Medium,Check Cooling System,Warning
2026-08-09 10:36:07.173329,CONT_002,Seafood,Vizag,Mumbai,-0.59,72.22,0.061,1256.7,Medium,Check Cooling System,Warning
2026-08-09 10:36:08.178812,CONT_001,Vaccines,Hyderabad,Chennai,3.43,88.49,0.014,1469.34,Low,Continue Monitoring,Normal
2026-08-09 10:36:09.184683,CONT_003,Dairy,Bengaluru,Pune,2.71,71.82,0.027,779.31,Low,Continue Monitoring,Normal
2026-08-09 10:36:10.191103,CONT_004,Fruits,Nagpur,Delhi,9.6,65.16,0.043,986.06,High,Immediate Inspection,Critical
2026-08-09 10:36:11.195311,CONT_001,Vaccines,Hyderabad,Chennai,6.83,85.14,0.027,1058.42,Medium,Check Cooling System,Warning
2026-08-09 10:36:12.205487,CONT_003,Dairy,Bengaluru,Pune,1.85,87.92,0.05,1138.89,Low,Continue Monitoring,Normal
2026-08-09 10:36:13.214163,CONT_003,Dairy,Bengaluru,Pune,2.43,74.99,0.08,1018.98,Medium,Check Cooling System,Warning
2026-08-09 10:36:14.219873,CONT_002,Seafood,Vizag,Mumbai,2.17,87.2,0.074,402.4,Medium,Check Cooling System,Warning
2026-08-09 10:36:15.225479,CONT_003,Dairy,Bengaluru,Pune,3.89,78.18,0.072,1198.24,Medium,Check Cooling System,Warning
2026-08-09 10:36:16.230171,CONT_003,Dairy,Bengaluru,Pune,1.59,64.92,0.089,1283.47,High,Immediate Inspection,Critical
2026-08-09 10:36:17.237529,CONT_004,Fruits,Nagpur,Delhi,6.91,79.9,0.04,923.85,Medium,Check Cooling System,Warning
2026-08-09 10:36:18.244601,CONT_003,Dairy,Bengaluru,Pune,4.59,63.92,0.064,127.1,Medium,Check Cooling System,Warning
2026-08-09 10:36:19.249820,CONT_003,Dairy,Bengaluru,Pune,1.55,87.47,0.011,56.83,Low,Continue Monitoring,Normal
2026-08-09 10:36:20.260467,CONT_002,Seafood,Vizag,Mumbai,1.64,83.39,0.06,1343.14,Medium,Check Cooling System,Warning
2026-08-09 10:36:21.266887,CONT_001,Vaccines,Hyderabad,Chennai,7.92,83.78,0.082,90.56,High,Immediate Inspection,Critical
2026-08-09 10:36:22.272061,CONT_001,Vaccines,Hyderabad,Chennai,2.98,89.87,0.064,96.69,Medium,Check Cooling System,Warning
2026-08-09 10:36:23.281541,CONT_001,Vaccines,Hyderabad,Chennai,4.94,74.89,0.052,1076.28,Medium,Check Cooling System,Warning
2026-08-09 10:36:24.289006,CONT_003,Dairy,Bengaluru,Pune,3.1,63.29,0.074,829.01,Medium,Check Cooling System,Warning
2026-08-09 10:36:25.295825,CONT_003,Dairy,Bengaluru,Pune,3.74,75.56,0.027,1067.66,Low,Continue Monitoring,Normal
2026-08-09 10:36:26.301132,CONT_004,Fruits,Nagpur,Delhi,11.46,69.41,0.028,446.82,High,Immediate Inspection,Critical
2026-08-09 10:36:27.307043,CONT_004,Fruits,Nagpur,Delhi,7.35,87.25,0.015,1020.45,Medium,Check Cooling System,Warning
2026-08-09 10:36:28.313196,CONT_003,Dairy,Bengaluru,Pune,1.88,63.76,0.022,1202.33,Low,Continue Monitoring,Normal
2026-08-09 10:36:29.318390,CONT_001,Vaccines,Hyderabad,Chennai,5.74,62.42,0.076,58.81,Medium,Check Cooling System,Warning
2026-08-09 10:36:30.326096,CONT_002,Seafood,Vizag,Mumbai,-0.25,82.46,0.04,881.96,Low,Continue Monitoring,Normal
2026-08-09 10:36:31.332028,CONT_003,Dairy,Bengaluru,Pune,1.37,86.04,0.035,30.57,Low,Continue Monitoring,Normal
2026-08-09 10:36:32.338510,CONT_002,Seafood,Vizag,Mumbai,3.93,64.22,0.066,1325.59,Medium,Check Cooling System,Warning
2026-08-09 10:36:33.346109,CONT_002,Seafood,Vizag,Mumbai,2.7,82.17,0.027,561.9,Low,Continue Monitoring,Normal
2026-08-09 10:36:34.353958,CONT_004,Fruits,Nagpur,Delhi,11.48,79.24,0.084,705.35,High,Immediate Inspection,Critical
2026-08-09 10:36:35.355509,CONT_004,Fruits,Nagpur,Delhi,11.89,62.78,0.021,1105.2,High,Immediate Inspection,Critical
2026-08-09 10:36:36.366612,CONT_004,Fruits,Nagpur,Delhi,5.96,85.15,0.096,482.95,High,Immediate Inspection,Critical
2026-08-09 10:36:37.370735,CONT_002,Seafood,Vizag,Mumbai,-0.62,68.93,0.089,1164.11,High,Immediate Inspection,Critical
2026-08-09 10:36:38.378626,CONT_003,Dairy,Bengaluru,Pune,4.48,68.66,0.048,146.62,Low,Continue Monitoring,Normal
2026-08-09 10:36:39.387690,CONT_001,Vaccines,Hyderabad,Chennai,2.69,64.86,0.05,221.07,Low,Continue Monitoring,Normal
2026-08-09 10:36:40.390752,CONT_003,Dairy,Bengaluru,Pune,1.99,84.61,0.011,1050.6,Low,Continue Monitoring,Normal
2026-08-09 10:36:41.399583,CONT_004,Fruits,Nagpur,Delhi,11.52,86.68,0.053,107.3,High,Immediate Inspection,Critical
2026-08-09 10:36:42.402747,CONT_002,Seafood,Vizag,Mumbai,3.41,86.73,0.065,492.88,Medium,Check Cooling System,Warning
2026-08-09 10:36:43.414936,CONT_004,Fruits,Nagpur,Delhi,9.5,70.72,0.052,607.79,High,Immediate Inspection,Critical
2026-08-09 10:36:44.420946,CONT_001,Vaccines,Hyderabad,Chennai,4.49,77.7,0.025,42.13,Low,Continue Monitoring,Normal
2026-08-09 10:36:45.429259,CONT_001,Vaccines,Hyderabad,Chennai,6.85,76.16,0.089,340.32,High,Immediate Inspection,Critical
2026-08-09 10:36:46.434178,CONT_004,Fruits,Nagpur,Delhi,8.9,69.36,0.066,157.62,High,Immediate Inspection,Critical
2026-08-09 10:36:47.441500,CONT_001,Vaccines,Hyderabad,Chennai,2.07,74.52,0.079,367.46,Medium,Check Cooling System,Warning
2026-08-09 10:36:48.447257,CONT_001,Vaccines,Hyderabad,Chennai,4.64,78.98,0.039,661.55,Low,Continue Monitoring,Normal
2026-08-09 10:37:59.274532,CONT_003,Dairy,Bengaluru,Pune,3.15,64.11,0.031,746.23,Low,Continue Monitoring,Normal
2026-08-09 10:38:00.339102,CONT_003,Dairy,Bengaluru,Pune,2.06,88.48,0.023,583.61,Low,Continue Monitoring,Normal
2026-08-09 10:38:01.346426,CONT_002,Seafood,Vizag,Mumbai,3.47,77.08,0.089,724.85,High,Immediate Inspection,Critical
2026-08-09 10:38:02.349603,CONT_001,Vaccines,Hyderabad,Chennai,4.95,80.77,0.066,90.53,Medium,Check Cooling System,Warning
2026-08-09 10:38:03.355133,CONT_001,Vaccines,Hyderabad,Chennai,6.37,73.66,0.02,1010.58,Medium,Check Cooling System,Warning
2026-08-09 10:38:04.361053,CONT_004,Fruits,Nagpur,Delhi,8.75,63.32,0.094,1362.86,High,Immediate Inspection,Critical
2026-08-09 10:38:05.367084,CONT_001,Vaccines,Hyderabad,Chennai,7.0,63.35,0.058,1195.78,Medium,Check Cooling System,Warning
2026-08-09 10:38:06.373946,CONT_002,Seafood,Vizag,Mumbai,0.69,74.35,0.05,29.95,Low,Continue Monitoring,Normal
2026-08-09 10:38:07.379834,CONT_003,Dairy,Bengaluru,Pune,2.32,80.4,0.025,1186.85,Low,Continue Monitoring,Normal
2026-08-09 10:38:08.385779,CONT_001,Vaccines,Hyderabad,Chennai,6.37,68.11,0.082,741.53,High,Immediate Inspection,Critical
2026-08-09 10:38:09.390651,CONT_004,Fruits,Nagpur,Delhi,7.14,88.24,0.025,190.0,Medium,Check Cooling System,Warning
2026-08-09 10:38:10.397019,CONT_001,Vaccines,Hyderabad,Chennai,4.46,85.82,0.046,323.52,Low,Continue Monitoring,Normal
2026-08-09 10:38:11.403731,CONT_004,Fruits,Nagpur,Delhi,8.2,60.18,0.063,638.94,High,Immediate Inspection,Critical
2026-08-09 10:38:12.409698,CONT_001,Vaccines,Hyderabad,Chennai,7.11,67.44,0.047,843.4,Medium,Check Cooling System,Warning
2026-08-09 10:38:13.415067,CONT_004,Fruits,Nagpur,Delhi,6.91,89.91,0.036,1034.28,Medium,Check Cooling System,Warning
2026-08-09 10:38:14.421190,CONT_001,Vaccines,Hyderabad,Chennai,6.71,80.27,0.046,675.56,Medium,Check Cooling System,Warning
2026-08-09 10:38:15.427906,CONT_002,Seafood,Vizag,Mumbai,3.89,85.96,0.081,1189.15,High,Immediate Inspection,Critical
2026-08-09 10:38:16.440260,CONT_002,Seafood,Vizag,Mumbai,3.72,82.59,0.035,1437.62,Low,Continue Monitoring,Normal
2026-08-09 10:38:17.462654,CONT_003,Dairy,Bengaluru,Pune,4.6,70.22,0.077,1122.85,Medium,Check Cooling System,Warning
2026-08-09 10:38:18.471684,CONT_002,Seafood,Vizag,Mumbai,-1.1,61.02,0.095,1407.93,High,Immediate Inspection,Critical
2026-08-09 10:38:19.479706,CONT_001,Vaccines,Hyderabad,Chennai,4.81,81.08,0.059,1103.27,Medium,Check Cooling System,Warning
2026-08-09 10:38:20.485286,CONT_003,Dairy,Bengaluru,Pune,2.0,89.34,0.079,912.69,Medium,Check Cooling System,Warning
2026-08-09 10:38:21.491217,CONT_004,Fruits,Nagpur,Delhi,8.64,72.98,0.018,1393.12,High,Immediate Inspection,Critical
2026-08-09 10:38:22.500135,CONT_004,Fruits,Nagpur,Delhi,6.99,84.74,0.063,281.18,Medium,Check Cooling System,Warning
2026-08-09 10:38:23.505629,CONT_004,Fruits,Nagpur,Delhi,7.51,69.5,0.051,455.77,Medium,Check Cooling System,Warning
2026-08-09 10:38:24.511271,CONT_004,Fruits,Nagpur,Delhi,11.48,67.15,0.036,1389.06,High,Immediate Inspection,Critical
2026-08-09 10:38:25.519120,CONT_001,Vaccines,Hyderabad,Chennai,7.48,88.64,0.056,1457.73,Medium,Check Cooling System,Warning
2026-08-09 10:38:26.525492,CONT_002,Seafood,Vizag,Mumbai,1.48,64.03,0.039,33.61,Low,Continue Monitoring,Normal
2026-08-09 10:38:27.531369,CONT_001,Vaccines,Hyderabad,Chennai,4.44,76.14,0.097,1289.15,High,Immediate Inspection,Critical
2026-08-09 10:38:28.538573,CONT_002,Seafood,Vizag,Mumbai,0.24,74.36,0.021,374.32,Low,Continue Monitoring,Normal
2026-08-09 10:38:29.544976,CONT_004,Fruits,Nagpur,Delhi,5.02,67.63,0.043,1459.61,Medium,Check Cooling System,Warning
2026-08-09 10:38:30.553107,CONT_002,Seafood,Vizag,Mumbai,3.91,62.99,0.082,965.56,High,Immediate Inspection,Critical
2026-08-09 10:38:31.557380,CONT_002,Seafood,Vizag,Mumbai,2.86,74.68,0.027,865.64,Low,Continue Monitoring,Normal
2026-08-09 10:38:32.564486,CONT_004,Fruits,Nagpur,Delhi,5.94,86.57,0.086,1252.52,High,Immediate Inspection,Critical
2026-08-09 10:38:33.572124,CONT_004,Fruits,Nagpur,Delhi,10.59,69.92,0.06,256.79,High,Immediate Inspection,Critical
2026-08-09 10:38:34.578103,CONT_003,Dairy,Bengaluru,Pune,2.14,88.55,0.071,308.22,Medium,Check Cooling System,Warning
2026-08-09 10:38:35.583899,CONT_002,Seafood,Vizag,Mumbai,-0.68,83.4,0.049,1178.11,Low,Continue Monitoring,Normal
2026-08-09 10:38:36.590876,CONT_004,Fruits,Nagpur,Delhi,4.95,80.06,0.024,401.19,Low,Continue Monitoring,Normal
2026-08-09 10:38:37.596176,CONT_001,Vaccines,Hyderabad,Chennai,4.27,78.07,0.026,1115.35,Low,Continue Monitoring,Normal
2026-08-09 10:38:38.600594,CONT_001,Vaccines,Hyderabad,Chennai,6.35,84.68,0.089,864.5,High,Immediate Inspection,Critical
2026-08-09 10:38:39.608448,CONT_004,Fruits,Nagpur,Delhi,5.12,65.8,0.045,143.79,Medium,Check Cooling System,Warning
2026-08-09 10:38:40.614723,CONT_003,Dairy,Bengaluru,Pune,2.29,64.6,0.064,1377.3,Medium,Check Cooling System,Warning
2026-08-09 10:38:41.624750,CONT_003,Dairy,Bengaluru,Pune,2.4,83.45,0.024,131.36,Low,Continue Monitoring,Normal
2026-08-09 10:38:42.630917,CONT_002,Seafood,Vizag,Mumbai,1.25,60.82,0.081,621.09,High,Immediate Inspection,Critical
2026-08-09 10:38:43.637021,CONT_001,Vaccines,Hyderabad,Chennai,5.78,70.56,0.08,729.16,Medium,Check Cooling System,Warning
2026-08-09 10:38:44.643573,CONT_003,Dairy,Bengaluru,Pune,1.01,70.91,0.038,631.99,Low,Continue Monitoring,Normal
2026-08-09 10:38:45.650380,CONT_001,Vaccines,Hyderabad,Chennai,4.58,85.47,0.026,476.08,Low,Continue Monitoring,Normal
2026-08-09 10:38:46.657690,CONT_004,Fruits,Nagpur,Delhi,6.5,88.93,0.03,941.16,Medium,Check Cooling System,Warning
2026-08-09 10:38:47.664671,CONT_001,Vaccines,Hyderabad,Chennai,4.84,72.12,0.017,337.82,Low,Continue Monitoring,Normal
2026-08-09 10:38:48.670439,CONT_004,Fruits,Nagpur,Delhi,8.12,82.2,0.079,20.49,High,Immediate Inspection,Critical
2026-08-09 10:38:49.676891,CONT_004,Fruits,Nagpur,Delhi,9.1,88.63,0.068,1271.04,High,Immediate Inspection,Critical
2026-08-09 10:38:50.682552,CONT_004,Fruits,Nagpur,Delhi,7.04,74.08,0.039,1342.81,Medium,Check Cooling System,Warning
2026-08-09 10:38:51.690186,CONT_001,Vaccines,Hyderabad,Chennai,2.61,68.27,0.075,762.62,Medium,Check Cooling System,Warning
2026-08-09 10:38:52.695269,CONT_004,Fruits,Nagpur,Delhi,9.23,62.04,0.059,1139.27,High,Immediate Inspection,Critical
2026-08-09 10:39:20.180507,CONT_004,Fruits,Nagpur,Delhi,9.02,80.09,0.018,886.93,High,Immediate Inspection,Critical
2026-08-09 10:39:21.185927,CONT_003,Dairy,Bengaluru,Pune,1.61,79.09,0.022,602.58,Low,Continue Monitoring,Normal
2026-08-09 10:39:22.202712,CONT_004,Fruits,Nagpur,Delhi,11.93,71.87,0.079,932.83,High,Immediate Inspection,Critical
2026-08-09 10:39:23.206997,CONT_003,Dairy,Bengaluru,Pune,3.43,87.45,0.067,952.23,Medium,Check Cooling System,Warning
2026-08-09 10:39:24.215491,CONT_001,Vaccines,Hyderabad,Chennai,2.51,67.23,0.029,777.01,Low,Continue Monitoring,Normal
2026-08-09 10:39:25.220964,CONT_003,Dairy,Bengaluru,Pune,1.48,63.38,0.024,1358.79,Low,Continue Monitoring,Normal
2026-08-09 10:39:26.228098,CONT_004,Fruits,Nagpur,Delhi,9.69,76.56,0.055,576.05,High,Immediate Inspection,Critical
2026-08-09 10:39:27.234806,CONT_003,Dairy,Bengaluru,Pune,1.86,77.57,0.04,469.16,Low,Continue Monitoring,Normal
2026-08-09 10:39:28.239610,CONT_001,Vaccines,Hyderabad,Chennai,4.29,75.59,0.038,1230.36,Low,Continue Monitoring,Normal
2026-08-09 10:39:29.247661,CONT_002,Seafood,Vizag,Mumbai,3.26,61.99,0.088,775.09,High,Immediate Inspection,Critical
2026-08-09 10:39:30.253191,CONT_002,Seafood,Vizag,Mumbai,2.67,62.64,0.099,726.84,High,Immediate Inspection,Critical
2026-08-09 10:39:31.259395,CONT_001,Vaccines,Hyderabad,Chennai,3.17,64.74,0.078,489.92,Medium,Check Cooling System,Warning
2026-08-09 10:39:32.264747,CONT_004,Fruits,Nagpur,Delhi,5.21,77.68,0.075,338.1,Medium,Check Cooling System,Warning
2026-08-09 10:39:33.271710,CONT_002,Seafood,Vizag,Mumbai,3.42,63.43,0.091,247.94,High,Immediate Inspection,Critical
2026-08-09 10:39:34.273553,CONT_004,Fruits,Nagpur,Delhi,10.95,64.06,0.012,1419.09,High,Immediate Inspection,Critical
2026-08-09 10:39:35.285571,CONT_001,Vaccines,Hyderabad,Chennai,3.5,61.4,0.025,485.68,Low,Continue Monitoring,Normal
2026-08-09 10:39:36.290347,CONT_001,Vaccines,Hyderabad,Chennai,6.1,61.59,0.074,1346.16,Medium,Check Cooling System,Warning
2026-08-09 10:39:37.297793,CONT_002,Seafood,Vizag,Mumbai,-0.25,63.33,0.032,546.12,Low,Continue Monitoring,Normal
2026-08-09 10:39:38.303565,CONT_003,Dairy,Bengaluru,Pune,2.5,70.15,0.015,107.69,Low,Continue Monitoring,Normal
2026-08-09 10:39:39.310063,CONT_002,Seafood,Vizag,Mumbai,1.62,77.66,0.082,670.38,High,Immediate Inspection,Critical
2026-08-09 10:39:40.316471,CONT_004,Fruits,Nagpur,Delhi,6.72,78.25,0.061,230.05,Medium,Check Cooling System,Warning
2026-08-09 10:39:41.323013,CONT_001,Vaccines,Hyderabad,Chennai,3.43,60.63,0.014,780.7,Low,Continue Monitoring,Normal
2026-08-09 10:39:42.329395,CONT_004,Fruits,Nagpur,Delhi,7.38,87.12,0.012,43.23,Medium,Check Cooling System,Warning
2026-08-09 10:39:43.335003,CONT_001,Vaccines,Hyderabad,Chennai,4.42,62.79,0.017,368.41,Low,Continue Monitoring,Normal
2026-08-09 10:39:44.340862,CONT_002,Seafood,Vizag,Mumbai,3.17,73.02,0.06,1308.81,Medium,Check Cooling System,Warning
2026-08-09 10:39:45.346864,CONT_001,Vaccines,Hyderabad,Chennai,3.25,72.16,0.039,272.11,Low,Continue Monitoring,Normal
2026-08-09 10:39:46.353833,CONT_002,Seafood,Vizag,Mumbai,1.15,88.32,0.032,522.38,Low,Continue Monitoring,Normal
2026-08-09 10:39:47.360175,CONT_001,Vaccines,Hyderabad,Chennai,6.6,70.95,0.059,36.23,Medium,Check Cooling System,Warning
2026-08-09 10:39:48.366209,CONT_002,Seafood,Vizag,Mumbai,3.18,63.37,0.035,648.35,Low,Continue Monitoring,Normal
2026-08-09 10:39:49.372072,CONT_004,Fruits,Nagpur,Delhi,11.25,69.29,0.055,922.97,High,Immediate Inspection,Critical
2026-08-09 10:39:50.378850,CONT_001,Vaccines,Hyderabad,Chennai,4.19,88.61,0.087,1380.47,High,Immediate Inspection,Critical
2026-08-09 10:39:51.385217,CONT_001,Vaccines,Hyderabad,Chennai,3.1,83.19,0.077,462.46,Medium,Check Cooling System,Warning
2026-08-09 10:39:52.393003,CONT_004,Fruits,Nagpur,Delhi,4.92,78.61,0.049,799.35,Low,Continue Monitoring,Normal
2026-08-09 10:39:53.398161,CONT_004,Fruits,Nagpur,Delhi,7.54,81.51,0.093,715.99,High,Immediate Inspection,Critical
2026-08-09 10:39:54.404126,CONT_004,Fruits,Nagpur,Delhi,8.64,79.98,0.079,1099.11,High,Immediate Inspection,Critical
2026-08-09 10:39:55.411439,CONT_003,Dairy,Bengaluru,Pune,3.69,62.59,0.043,207.0,Low,Continue Monitoring,Normal
2026-08-09 10:39:56.417906,CONT_003,Dairy,Bengaluru,Pune,3.43,76.9,0.065,1136.85,Medium,Check Cooling System,Warning
2026-08-09 10:39:57.423170,CONT_003,Dairy,Bengaluru,Pune,1.27,89.7,0.077,1291.67,Medium,Check Cooling System,Warning
2026-08-09 10:39:58.429002,CONT_003,Dairy,Bengaluru,Pune,2.31,89.57,0.074,1118.75,Medium,Check Cooling System,Warning
2026-08-09 10:39:59.436745,CONT_004,Fruits,Nagpur,Delhi,11.99,83.71,0.071,151.3,High,Immediate Inspection,Critical
2026-08-09 10:40:00.443108,CONT_004,Fruits,Nagpur,Delhi,8.11,78.72,0.074,1169.05,High,Immediate Inspection,Critical
2026-08-09 10:40:01.449743,CONT_004,Fruits,Nagpur,Delhi,9.81,74.77,0.058,1094.05,High,Immediate Inspection,Critical
2026-08-09 10:40:02.455881,CONT_003,Dairy,Bengaluru,Pune,4.83,79.8,0.088,1037.47,High,Immediate Inspection,Critical
2026-08-09 10:40:03.462805,CONT_003,Dairy,Bengaluru,Pune,3.57,79.21,0.055,99.37,Medium,Check Cooling System,Warning
2026-08-09 10:40:04.468386,CONT_004,Fruits,Nagpur,Delhi,8.6,76.97,0.057,62.45,High,Immediate Inspection,Critical
2026-08-09 10:40:05.472389,CONT_003,Dairy,Bengaluru,Pune,1.13,87.26,0.042,128.51,Low,Continue Monitoring,Normal
2026-08-09 10:40:06.480250,CONT_002,Seafood,Vizag,Mumbai,-0.99,83.51,0.081,632.91,High,Immediate Inspection,Critical
2026-08-09 10:40:07.486389,CONT_001,Vaccines,Hyderabad,Chennai,2.78,62.97,0.064,497.01,Medium,Check Cooling System,Warning
